
8.9;1540040485339211
8.9;1540040553404119
8.9;1540040620521760
8.9;1540040688509534
8.9;1540040755691011
12.4;1540040823570873
12.4;1540040891416918
12.4;1540040959099955
12.4;1540041026200498
12.4;1540041093787403
12.4;1540041161095410
12.4;1540041228891298
12.4;1540041296751022
15.4;1540041364039650
15.4;1540041430984785
15.4;1540041498206918
15.4;1540041566153655
15.4;1540041633729921
15.4;1540041700963453
15.4;1540041768252841
15.4;1540041835894082
11.0;1540041904031565
11.0;1540041971014696
11.0;1540042038487990
11.0;1540042105679345
11.0;1540042173832787
11.0;1540042241338758
11.0;1540042308636885
11.0;1540042375550862
7.3;1540042443858191
7.3;1540042511614943
7.3;1540042579457189
7.3;1540042646372306
7.3;1540042713979349
7.3;1540042781448463
7.3;1540042849362143
7.3;1540042917628056
8.3;1540042985188363
8.3;1540043053041247
8.3;1540043120090114
8.3;1540043187164058
8.3;1540043254390371
8.3;1540043322289612
8.3;1540043389800143
8.3;1540043456956541
8.1;1540043525141520
8.1;1540043595559586
8.1;1540043663581938
8.1;1540043731252436
8.1;1540043798446451
8.1;1540043865605889
8.1;1540043933206473
8.1;1540044001242884
5.1;1540044068588887
5.1;1540044136745368
5.1;1540044204015758
5.1;1540044271820766
5.1;1540044339502284
5.1;1540044407510956
5.1;1540044474792745
5.1;1540044541750038
3.9;1540044609569865
3.9;1540044677330797
3.9;1540044744495554
3.9;1540044812296383
3.9;1540044880272378
3.9;1540044947501730
3.9;1540045014482962
3.9;1540045082462757
6.8;1540045150724110
6.8;1540045218521898
6.8;1540045285715154
6.8;1540045352712344
6.8;1540045419791988
6.8;1540045487046419
6.8;1540045554282231
6.8;1540045621841018
10.0;1540045689310512
10.0;1540045756946814
10.0;1540045824150328
10.0;1540045891765351
10.0;1540045959006483
10.0;1540046026119564
10.0;1540046093286602
10.0;1540046160507975
7.1;1540046227686791
7.1;1540046294673723
7.1;1540046362964713
7.1;1540046429991542
7.1;1540046497852785
7.1;1540046565378515
7.1;1540046632928563
7.1;1540046700096360
9.5;1540046767480361
9.5;1540046834322523
9.5;1540046901966424
9.5;1540046969118262
9.5;1540047037254605
9.5;1540047105191463
9.5;1540047172482751
9.5;1540047240040778
8.2;1540047308198019
8.2;1540047375398494
8.2;1540047442366427
8.2;1540047510256928
8.2;1540047578128051
8.2;1540047645418959
8.2;1540047712660091
8.2;1540047780862548
15.0;1540047851766597
15.0;1540047919177196
15.0;1540047986026198
15.0;1540048054137462
15.0;1540048121243324
15.0;1540048188283452
15.0;1540048255397673
15.0;1540048322566230
6.4;1540048389747327
6.4;1540048457051914
6.4;1540048524101540
6.4;1540048591378389
6.4;1540048658298825
6.4;1540048725530078
6.4;1540048792573625
6.4;1540048860458047
3.4;1540048927648642
3.4;1540048995178932
3.4;1540049062682243
3.4;1540049136686093
3.4;1540049204981643
3.4;1540049271888401
3.4;1540049338911049
3.4;1540049406467937
4.8;1540049474258506
4.8;1540049540818730
4.8;1540049608103558
4.8;1540049675729220
4.8;1540049742726031
4.8;1540049809809475
4.8;1540049877061626
4.8;1540049944562657
7.0;1540050012276092
7.0;1540050079234906
7.0;1540050147108309
7.0;1540050214259387
7.0;1540050281714822
7.0;1540050349327565
7.0;1540050416597955
7.0;1540050484127864
8.7;1540050551539983
8.7;1540050619079012
8.7;1540050685970950
8.7;1540050753066933
8.7;1540050821221514
8.7;1540050888335356
8.7;1540050956310591
8.7;1540051023537663
6.5;1540051091030716
6.5;1540051158910958
6.5;1540051226788921
6.5;1540051294913104
6.5;1540051361818342
6.5;1540051428996018
6.5;1540051496686655
6.5;1540051563989722
12.5;1540051631290889
12.5;1540051698868295
12.5;1540051766906985
12.5;1540051834012087
12.5;1540051900848170
12.5;1540051968680156
12.5;1540052036026920
12.5;1540052103091365
12.3;1540052170341996
12.3;1540052237508274
12.3;1540052304505084
12.3;1540052372036133
12.3;1540052439401135
12.3;1540052506830733
12.3;1540052574404339
12.3;1540052642191488
18.8;1540052709559150
18.8;1540052776881595
18.8;1540052844007216
18.8;1540052912145838
18.8;1540052980218346
18.8;1540053047321928
18.8;1540053114316839
18.8;1540053181594828
9.6;1540053249744849
9.6;1540053316936965
9.6;1540053384001030
9.6;1540053451280919
9.6;1540053519434360
9.6;1540053586335038
9.6;1540053654940644
9.6;1540053723216816
4.0;1540053791161274
4.0;1540053858865969
4.0;1540053927131122
4.0;1540053994148831
4.0;1540054061340947
4.0;1540054128525843
4.0;1540054195613086
4.0;1540054262859537
23.9;1540054330788416
23.9;1540054397687954
23.9;1540054464640688
23.9;1540054531915257
23.9;1540054598955764
23.9;1540054666890722
23.9;1540054735085960
23.9;1540054802141286
3.5;1540054898433837
3.5;1540054965688647
3.5;1540055032834406
3.5;1540055100147352
3.5;1540055167197739
3.5;1540055234284982
3.5;1540055301622626
3.5;1540055369236509
26.7;1540055436422925
26.7;1540055503881400
26.7;1540055570911648
26.7;1540055638760353
26.7;1540055705767043
26.7;1540055772909382
26.7;1540055841013047
26.7;1540055908275457
25.3;1540055975798147
25.3;1540056042635370
25.3;1540056109611662
25.3;1540056176722844
25.3;1540056243707115
25.3;1540056311001063
25.3;1540056378089066
25.3;1540056445267503
20.6;1540056512562210
20.6;1540056581161357
20.6;1540056648627811
20.6;1540056715846145
20.6;1540056782792039
20.6;1540056850066988
20.6;1540056917104836
20.6;1540056984798513
8.0;1540057053925059
8.0;1540057121573139
8.0;1540057188798692
8.0;1540057265643963
8.0;1540057332127053
8.0;1540057399943080
8.0;1540057467114297
8.0;1540057534302233
11.1;1540057601629238
11.1;1540057668572093
11.1;1540057737003672
11.1;1540057804092056
11.1;1540057871142062
11.1;1540057938217527
11.1;1540058005960980
11.1;1540058073825263
13.9;1540058142350696
13.9;1540058210211560
13.9;1540058278260129
13.9;1540058345298356
13.9;1540058412997353
13.9;1540058480640873
13.9;1540058548443222
13.9;1540058616136139
5.5;1540058683408808
5.5;1540058751032570
5.5;1540058818004682
5.5;1540058885684680
5.5;1540058953637497
5.5;1540059021359291
5.5;1540059088493272
5.5;1540059156267502
13.3;1540059224181942
13.3;1540059290881995
13.3;1540059358135666
13.3;1540059425133616
13.3;1540059492210601
13.3;1540059559414495
13.3;1540059626375968
13.3;1540059694104602
11.2;1540059761281519
11.2;1540059828690978
11.2;1540059896142233
11.2;1540059963613627
11.2;1540060030837660
11.2;1540060097972400
11.2;1540060165588183
11.2;1540060233270840
15.2;1540060300702337
15.2;1540060367887613
15.2;1540060435710480
15.2;1540060502629017
15.2;1540060569850770
15.2;1540060636973731
15.2;1540060704246400
15.2;1540060772274071
3.6;1540060839974207
3.6;1540060906983557
3.6;1540060974150594
3.6;1540061042191564
3.6;1540061109544027
3.6;1540061176612652
3.6;1540061244309749
3.6;1540061311522383
3.5;1540061379025314
3.5;1540061445947650
3.5;1540061513029574
3.5;1540061580052603
3.5;1540061647235979
3.5;1540061714361979
3.5;1540061782077694
3.5;1540061849072225
1.9;1540061916422028
1.9;1540061983931800
1.9;1540062051006124
1.9;1540062118159482
1.9;1540062185331459
1.9;1540062252414143
1.9;1540062319850960
1.9;1540062386929464
8.4;1540062454176675
8.4;1540062521393869
8.4;1540062589149861
8.4;1540062656595417
8.4;1540062724508337
8.4;1540062791991510
8.4;1540062859025557
8.4;1540062926341543
20.3;1540062993501741
20.3;1540063060749712
20.3;1540063127752602
20.3;1540063195648803
20.3;1540063263662795
20.3;1540063330516357
20.3;1540063398012449
20.3;1540063466064058
14.6;1540063533498975
14.6;1540063601097659
14.6;1540063668822873
14.6;1540063737160600
14.6;1540063804176029
14.6;1540063871445659
14.6;1540063938574699
14.6;1540064006080290
1.0;1540064074149378
1.0;1540064141533759
1.0;1540064208634301
1.0;1540064275628452
1.0;1540064342880983
1.0;1540064410246745
1.0;1540064477434681
1.0;1540064544575120
9.2;1540064612318953
9.2;1540064679509549
9.2;1540064746491540
9.2;1540064814394201
9.2;1540064881964387
9.2;1540064950054753
9.2;1540065017221031
9.2;1540065085045797
6.0;1540065153186700
6.0;1540065220698750
6.0;1540065287799293
6.0;1540065355846342
6.0;1540065422851132
6.0;1540065490311127
6.0;1540065557894992
6.0;1540065625708360
2.4;1540065693465492
2.4;1540065761029979
2.4;1540065829020792
2.4;1540065896501306
2.4;1540065963426682
2.4;1540066030645395
2.4;1540066098165045
2.4;1540066165267488
13.7;1540066232577774
13.7;1540066299769509
13.7;1540066366845734
13.7;1540066433692836
13.7;1540066500644810
13.7;1540066567972195
13.7;1540066634964446
13.7;1540066703258476
14.4;1540066771108701
14.4;1540066838260159
14.4;1540066905283188
14.4;1540066972734823
14.4;1540067040316409
14.4;1540067107900654
14.4;1540067175427144
14.4;1540067243039127
12.4;1540067311590397
12.4;1540067378940960
12.4;1540067446396016
12.4;1540067513500358
12.4;1540067580634718
12.4;1540067648401349
12.4;1540067715590805
12.4;1540067783394293
13.8;1540067850900644
13.8;1540067918387237
13.8;1540067985863950
13.8;1540068053163217
13.8;1540068121140353
13.8;1540068188349187
13.8;1540068255524583
13.8;1540068322462878
10.8;1540068389877277
10.8;1540068456871427
10.8;1540068524212491
10.8;1540068591028056
10.8;1540068658782908
10.8;1540068726255442
10.8;1540068793361684
10.8;1540068861246106
5.7;1540068928508896
5.7;1540068995620458
5.7;1540069062669704
5.7;1540069129814703
5.7;1540069197645929
5.7;1540069301629466
5.7;1540069368529004
9.1;1540069435724919
9.1;1540069502937173
9.1;1540069570823115
9.1;1540069638023210
9.1;1540069705035599
9.1;1540069772925341
9.1;1540069840808243
9.1;1540069907994279
13.8;1540069975358901
13.8;1540070042578374
13.8;1540070110390982
13.8;1540070177468346
13.8;1540070245072350
13.8;1540070312305502
13.8;1540070379457721
13.8;1540070447227012
13.0;1540070514433186
13.0;1540070581581985
13.0;1540070648524460
13.0;1540070716278171
13.0;1540070783477886
13.0;1540070851083790
13.0;1540070918312383
13.0;1540070986447585
8.8;1540071054395082
8.8;1540071122091799
8.8;1540071189252377
8.8;1540071257082083
8.8;1540071324879872
8.8;1540071392178379
8.8;1540071460049882
8.8;1540071527121167
18.2;1540071594246028
18.2;1540071661117828
18.2;1540071728157575
18.2;1540071795270277
18.2;1540071862204012
18.2;1540071929617650
18.2;1540071996815465
18.2;1540072063922467
23.6;1540072131309888
23.6;1540072198192707
23.6;1540072265724136
23.6;1540072333453150
23.6;1540072401420026
23.6;1540072468871662
23.6;1540072536717326
23.6;1540072604813012
10.3;1540072672063643
10.3;1540072739388368
10.3;1540072806518929
10.3;1540072873663548
10.3;1540072942218998
10.3;1540073008810000
10.3;1540073076175382
10.3;1540073143731129
7.2;1540073211123869
7.2;1540073278218712
7.2;1540073346010801
7.2;1540073413601126
7.2;1540073481096838
7.2;1540073548292373
7.2;1540073615882318
7.2;1540073683056195
13.7;1540073750425757
13.7;1540073818273322
13.7;1540073885436559
13.7;1540073953127576
13.7;1540074020369468
13.7;1540074087374638
13.7;1540074154923166
13.7;1540074222352383
5.7;1540074289458245
5.7;1540074356596785
5.7;1540074424386214
5.7;1540074491544132
5.7;1540074559359399
5.7;1540074626511998
5.7;1540074693536926
5.7;1540074765265132
7.8;1540074832098935
7.8;1540074899647463
7.8;1540074966104715
7.8;1540075033138763
7.8;1540075100063759
7.8;1540075167021052
7.8;1540075234666093
36.0;1540075333396915
36.0;1540075399667221
36.0;1540075466802721
36.0;1540075534717541
36.0;1540075601760708
36.0;1540075668937624
36.0;1540075736071604
36.0;1540075814822808
23.1;1540075881608735
23.1;1540075948539430
23.1;1540076015703808
23.1;1540076083657385
23.1;1540076151474552
23.1;1540076218602072
23.1;1540076286213675
23.1;1540076353909632
12.3;1540076421089968
12.3;1540076488089819
12.3;1540076555311572
12.3;1540076622310282
12.3;1540076689463641
12.3;1540076756611680
12.3;1540076824089153
12.3;1540076891804868
14.3;1540076959455608
14.3;1540077026606307
14.3;1540077150822142
14.3;1540077218290496
14.3;1540077285172176
14.3;1540077352675107
14.3;1540077419843285
8.2;1540077487177889
8.2;1540077554638264
8.2;1540077621849758
8.2;1540077689786996
8.2;1540077757251930
8.2;1540077824358552
8.2;1540077891403239
8.2;1540077958701366
11.5;1540078025809508
11.5;1540078093814001
11.5;1540078160986358
11.5;1540078228257887
11.5;1540078295212141
11.5;1540078364437860
11.5;1540078431547901
11.5;1540078499504518
17.6;1540078566730071
17.6;1540078633559314
17.6;1540078700713053
17.6;1540078767861471
17.6;1540078835228373
17.6;1540078902192886
17.6;1540078969380442
17.6;1540079037083998
20.8;1540079104781095
20.8;1540079171398694
20.8;1540079239320354
20.8;1540079306410257
20.8;1540079373598953
20.8;1540079441732636
20.8;1540079508921711
20.8;1540079576638946
3.6;1540079643767987
3.6;1540079710655745
3.6;1540079778067484
3.6;1540079845768760
3.6;1540079913288030
3.6;1540079980719147
3.6;1540080048028674
3.6;1540080115043343
6.4;1540080182356289
6.4;1540080249332581
6.4;1540080316335471
6.4;1540080383489590
6.4;1540080451298017
6.4;1540080561152861
6.4;1540080628846158
2.6;1540080696100589
2.6;1540080763143755
2.6;1540080831111011
2.6;1540080898366582
2.6;1540080965570096
2.6;1540081033422221
2.6;1540081101521326
2.6;1540081168571333
11.8;1540081236703116
11.8;1540081304477346
11.8;1540081371762554
11.8;1540081438796982
11.8;1540081505958320
11.8;1540081572999207
11.8;1540081640121408
11.8;1540081707749350
6.3;1540081775276219
6.3;1540081841925737
6.3;1540081909130011
6.3;1540081977156162
6.3;1540082044176151
6.3;1540082111658184
6.3;1540082179074102
6.3;1540082246349051
7.1;1540082313564345
7.1;1540082380605232
7.1;1540082448086505
7.1;1540082515238344
7.1;1540082582374224
7.1;1540082649945930
7.1;1540082717107648
7.1;1540082784464670
3.4;1540082851833852
3.4;1540082919385420
3.4;1540082986417188
3.4;1540083053445916
3.4;1540083120552158
3.4;1540083187717295
3.4;1540083254842156
3.4;1540083322122045
4.7;1540083389372676
4.7;1540083456269554
4.7;1540083523580220
4.7;1540083591496180
4.7;1540083658689435
4.7;1540083725850393
4.7;1540083793948738
4.7;1540083861919414
5.2;1540083929582693
5.2;1540083997431398
5.2;1540084064867454
5.2;1540084132293252
5.2;1540084199258145
5.2;1540084266965121
5.2;1540084334287946
5.2;1540084401793157
8.0;1540084469166899
8.0;1540084536130652
8.0;1540084603555309
8.0;1540084670562759
8.0;1540084738267455
8.0;1540084805343679
8.0;1540084872546054
8.0;1540084940363601
2.7;1540085007783699
2.7;1540085074557467
2.7;1540085141718805
2.7;1540085209570549
2.7;1540085276911233
2.7;1540085344075231
2.7;1540085411182993
2.7;1540085478521017
4.3;1540085546565787
4.3;1540085613426948
4.3;1540085680889222
4.3;1540085748599998
4.3;1540085816029595
4.3;1540085883633219
4.3;1540085951568557
4.3;1540086019230696
5.3;1540086086857878
5.3;1540086153853548
5.3;1540086220818061
5.3;1540086287852109
5.3;1540086355184054
5.3;1540086422614791
5.3;1540086489614261
5.3;1540086556766860
17.0;1540086624069926
17.0;1540086691597176
17.0;1540086758810950
17.0;1540086826502727
17.0;1540086893734359
17.0;1540086961501370
17.0;1540087028634210
17.0;1540087096536111
0.9;1540087164566442
0.9;1540087231546154
0.9;1540087298582861
0.9;1540087365642367
0.9;1540087433363021
0.9;1540087500412268
0.9;1540087568465397
0.9;1540087636012785
4.4;1540087703967881
4.4;1540087771720834
4.4;1540087838805417
4.4;1540087905926478
4.4;1540087973104155
4.4;1540088040319449
4.4;1540088107991847
4.4;1540088175540375
8.6;1540088242909557
8.6;1540088310439466
8.6;1540088377789649
8.6;1540088444724145
8.6;1540088512207318
8.6;1540088580315542
8.6;1540088648147529
8.6;1540088715568006
9.6;1540088783531842
9.6;1540088850591728
9.6;1540088917619316
9.6;1540088985375308
9.6;1540089052972092
9.6;1540089119979162
9.6;1540089187183057
9.6;1540089254575797
1.4;1540089322553311
1.4;1540089389536063
1.4;1540089456803033
1.4;1540089523962851
1.4;1540089591568754
1.4;1540089658730472
1.4;1540089726031259
1.4;1540089793339646
3.4;1540089860507443
3.4;1540089927520212
3.4;1540089994512843
3.4;1540090061637704
3.4;1540090129032343
3.4;1540090196251817
3.4;1540090263379717
3.4;1540090330525096
22.1;1540090398255250
22.1;1540090465934108
22.1;1540090533334828
22.1;1540090600530363
22.1;1540090667519194
22.1;1540090735020605
22.1;1540090802181563
22.1;1540090869886639
9.5;1540090937201485
9.5;1540091004756473
9.5;1540091072765525
9.5;1540091140713402
9.5;1540091207835223
9.5;1540091275728004
9.5;1540091343200538
9.5;1540091410758945
8.3;1540091478338631
8.3;1540091545413336
8.3;1540091613523460
8.3;1540091680511911
8.3;1540091747689588
8.3;1540091814851306
8.3;1540091882743327
8.3;1540091949674403
10.2;1540092017746910
10.2;1540092084730802
10.2;1540092152556328
10.2;1540092218850573
10.2;1540092286558689
10.2;1540092353550940
10.2;1540092421165963
10.2;1540092488743748
10.9;1540092557058677
10.9;1540092624090445
10.9;1540092691402631
10.9;1540092758568148
10.9;1540092826569602
10.9;1540092894226041
10.9;1540092961942136
10.9;1540093029420750
13.2;1540093098158206
13.2;1540093165516748
13.2;1540093233594196
13.2;1540093300770732
13.2;1540093368247826
13.2;1540093435377626
13.2;1540093502565182
13.2;1540093569772116
6.6;1540093637150797
6.6;1540093704153687
6.6;1540093771442695
6.6;1540093838559576
6.6;1540093905789689
6.6;1540093973164570
6.6;1540094040369605
6.6;1540094107336018
4.0;1540094174643644
4.0;1540094242322122
4.0;1540094310209584
4.0;1540094377942018
4.0;1540094445111715
4.0;1540094512348287
4.0;1540094579893015
4.0;1540094647440783
3.2;1540094715713915
3.2;1540094782506681
3.2;1540094849637242
3.2;1540094916791360
3.2;1540094984662103
3.2;1540095051602298
3.2;1540095118716139
3.2;1540095186277586
6.4;1540095254269540
6.4;1540095321922940
6.4;1540095389081238
6.4;1540095456193180
6.4;1540095524432874
6.4;1540095591459323
6.4;1540095658631300
6.4;1540095725636470
5.7;1540095792961955
5.7;1540095859935967
5.7;1540095927573788
5.7;1540095994727526
5.7;1540096061910143
5.7;1540096129986070
5.7;1540096198116713
5.7;1540096265328587
3.1;1540096333364617
3.1;1540096400195381
3.1;1540096467396235
3.1;1540096535255199
3.1;1540096603301489
3.1;1540096670665351
3.1;1540096737597947
3.1;1540096804849717
1.3;1540096872237898
1.3;1540096939133636
1.3;1540097007154468
1.3;1540097074717434
1.3;1540097142260643
1.3;1540097209119904
1.3;1540097276277822
1.3;1540097343366206
2.9;1540097411634398
2.9;1540097478406266
2.9;1540097545534926
2.9;1540097612554155
2.9;1540097680038468
2.9;1540097747191446
2.9;1540097814285909
2.9;1540097881433568
6.9;1540097948814529
6.9;1540098016455010
6.9;1540098084352351
6.9;1540098151478352
6.9;1540098218790538
6.9;1540098286568568
6.9;1540098353624654
6.9;1540098420732796
9.4;1540098487953409
9.4;1540098555666084
9.4;1540098623597623
9.4;1540098691283700
9.4;1540098758280511
9.4;1540098825469586
9.4;1540098893194801
9.4;1540098961008168
3.8;1540099028371271
3.8;1540099095387080
3.8;1540099162503581
3.8;1540099229919879
3.8;1540099296974065
3.8;1540099364818210
3.8;1540099432877799
3.8;1540099500148568
3.6;1540099567387420
3.6;1540099634432487
3.6;1540099701634481
3.6;1540099769043560
3.6;1540099836221237
3.6;1540099903230966
3.6;1540099970391164
3.6;1540100037438131
5.6;1540100105685425
5.6;1540100172511249
5.6;1540100239675626
5.6;1540100306807706
5.6;1540100373903689
5.6;1540100441882344
5.6;1540100509606798
5.6;1540100577683106
1.5;1540100645750294
1.5;1540100712416530
1.5;1540100779591926
1.5;1540100846873715
1.5;1540100913973877
1.5;1540100981151174
1.5;1540101048298453
1.5;1540101115644456
0.4;1540101182850631
0.4;1540101250122920
0.4;1540101317146329
0.4;1540101384297787
0.4;1540101451515741
0.4;1540101519343167
0.4;1540101586423191
0.4;1540101654420845
4.4;1540101722209514
4.4;1540101790164610
4.4;1540101857946060
4.4;1540101926078983
4.4;1540101993239941
4.4;1540102060441556
4.4;1540102127974125
4.4;1540102195130903
3.2;1540102263037744
3.2;1540102330033414
3.2;1540102397045424
3.2;1540102464454882
3.2;1540102531456252
3.2;1540102599137770
3.2;1540102666728475
3.2;1540102734336278
2.8;1540102802061493
2.8;1540102868929113
2.8;1540102936411906
2.8;1540103003513588
2.8;1540103070725842
2.8;1540103137908459
2.8;1540103204909829
2.8;1540103271983393
5.6;1540103340093518
5.6;1540103407887127
5.6;1540103475255929
5.6;1540103542275158
5.6;1540103609410277
5.6;1540103677044679
5.6;1540103744234515
5.6;1540103811800141
2.1;1540103879347149
2.1;1540103945978808
2.1;1540104013598770
2.1;1540104081356662
2.1;1540104151921777
2.1;1540104218767739
2.1;1540104285880441
2.1;1540104352993523
4.1;1540104420921261
4.1;1540104488617598
4.1;1540104555789575
4.1;1540104623038306
4.1;1540104690168106
4.1;1540104757509170
4.1;1540104825070237
4.1;1540104892218656
2.9;1540104960010365
2.9;1540105027004136
2.9;1540105094956193
2.9;1540105162127790
2.9;1540105229153478
2.9;1540105296922389
2.9;1540105364112225
2.9;1540105431540302
2.2;1540105499465761
2.2;1540105566627859
2.2;1540105633791096
2.2;1540105700806145
2.2;1540105768688288
2.2;1540105835993634
2.2;1540105903108616
2.2;1540105970303391
1.2;1540106037502346
1.2;1540106104552732
1.2;1540106171722049
1.2;1540106239515659
1.2;1540106306508669
1.2;1540106373630110
1.2;1540106441356085
1.2;1540106508475626
3.4;1540106575603526
3.4;1540106642514083
3.4;1540106709546611
3.4;1540106776803702
3.4;1540106843982138
3.4;1540106911796265
3.4;1540106978809415
3.4;1540107045970372
0.0;1540107113350574
0.0;1540107180212495
0.0;1540107247351034
0.0;1540107314493753
0.0;1540107382457209
0.0;1540107449476438
0.0;1540107517110839
0.0;1540107584218981
4.1;1540107651487851
4.1;1540107718537857
4.1;1540107785691216
4.1;1540107853664171
4.1;1540107920898463
4.1;1540107988555663
4.1;1540108055826812
4.1;1540108122963452
2.2;1540108190826595
2.2;1540108257910419
2.2;1540108325537221
2.2;1540108393074730
2.2;1540108460842881
2.2;1540108528135309
2.2;1540108596337386
2.2;1540108663529122
9.6;1540108731277894
9.6;1540108798222269
9.6;1540108865842991
9.6;1540108933140738
9.6;1540109000735243
9.6;1540109068550130
9.6;1540109135634714
