
0.0;1540658734416832
0.0;1540658801947121
0.0;1540658869000927
0.0;1540658936103750
0.0;1540659003081182
0.0;1540659070020617
0.0;1540659137209693
0.0;1540659204095932
73.2;1540659273777995
73.2;1540659341582623
73.2;1540659409147870
73.2;1540659476860165
73.2;1540659544185650
73.2;1540659611338249
73.2;1540659679239010
73.2;1540659748314640
72.0;1540659818376294
72.0;1540659886667664
72.0;1540659954400858
72.0;1540660021198944
72.0;1540660088579905
72.0;1540660155360512
72.0;1540660222289308
90.7;1540660325375354
90.7;1540660393357808
90.7;1540660460464430
90.7;1540660527452121
90.7;1540660595420137
90.7;1540660662448105
90.7;1540660729675558
90.7;1540660796833856
37.1;1540660864231156
37.1;1540660931228726
37.1;1540660998764335
37.1;1540661067250251
37.1;1540661134595494
37.1;1540661201801669
37.1;1540661268940208
37.1;1540661336682521
11.1;1540661405029747
11.1;1540661471688384
11.1;1540661538714453
11.1;1540661606570377
11.1;1540661673621523
11.1;1540661740750183
11.1;1540661807949898
11.1;1540661875079698
5.6;1540661943166265
5.6;1540662009999308
5.6;1540662077132908
5.6;1540662144281707
5.6;1540662212263781
5.6;1540662279805470
5.6;1540662348262888
5.6;1540662416267380
4.6;1540662483632383
4.6;1540662550897832
4.6;1540662618059550
4.6;1540662685542723
4.6;1540662753426765
4.6;1540662820930457
4.6;1540662888384752
4.6;1540662956085268
8.8;1540663023366677
8.8;1540663090279134
8.8;1540663157413494
8.8;1540663224623848
8.8;1540663292690656
8.8;1540663359852753
8.8;1540663427660041
8.8;1540663494754124
3.5;1540663562128626
3.5;1540663629043743
3.5;1540663696190262
3.5;1540663778184895
3.5;1540663845456804
3.5;1540663912981774
3.5;1540663980385153
3.5;1540664047505834
2.4;1540664115020925
2.4;1540664183461624
2.4;1540664251663321
2.4;1540664321122342
2.4;1540664388887453
2.4;1540664456023713
2.4;1540664523568441
2.4;1540664591003738
3.1;1540664659195936
3.1;1540664738285693
3.1;1540664805798884
3.1;1540664873408967
3.1;1540664940569545
3.1;1540665008397732
3.1;1540665075506633
3.1;1540665142512563
2.8;1540665209939501
2.8;1540665279378383
2.8;1540665346003962
2.8;1540665413633804
2.8;1540665481554703
